"eiu_cl";"wef_fgo";"diat_ati";"wbgi_cce";"wef_ebf";"wef_pr";"wbgi_pse";"eiu_fog";"fe_cultdiv";"fe_etfra";"al_language";"fac1";"fac2"
8.23999977111816;2.61324000358581;64;-0.23834316432476;3.52331972122192;3.50173234939575;0.350883692502976;5.71000003814697;0.24990147;0.29948515;0.303091287612915;-0.0188431009612822;-0.913053877664879
1.17999994754791;2.24035692214966;10;-1.11636090278626;3.32381296157837;2.50918006896973;-0.954464137554169;1.78999996185303;0.41949815;0.52150899;0.507245898246765;-2.69811605877938;-0.453520338656939
3.52999997138977;2.38288831710815;37;-1.43908941745758;2.55642008781433;2.44953584671021;-1.68539786338806;2.5699999332428;0.039599955;0.3276;0.297661513090134;-2.5565939767977;-2.61834111097184
4.11999988555908;3.50371766090393;39;-1.0462783575058;3.75946855545044;3.80786180496216;-0.139488846063614;6.07000017166138;0.15010035;0.18625003;0.210439398884773;0.0151740822693427;-1.6113613935088
3.8199999332428;2.59157109260559;28;-1.2674013376236;3.41509103775024;3.79762506484985;-0.576565444469452;4.28999996185303;0.73283559;0.886675;0.889789402484894;-2.70820255363675;2.25886152636379
10;4.22799682617188;71;1.92512822151184;6.22499561309815;6.03592157363892;1.08967578411102;9.28999996185303;0.49894536;0.59634006;0.577183902263641;3.1725948952603;2.92635885229116
5.88000011444092;3.55432391166687;42;-0.243176534771919;4.01466703414917;4.31601810455322;-0.703298211097717;5.3600001335144;0.38635099;0.42847097;0.46445569396019;-0.413394827492186;0.21081886069157
3.24000000953674;2.42564606666565;22;-1.25133526325226;2.84760093688965;2.57981872558594;-1.05672466754913;0;0.72744536;0.77248204;0.863525092601776;-4.1965872810642;1.28858778642393
9.40999984741211;4.27121686935425;71;1.56363880634308;5.30937194824219;5.1590166091919;0.342580884695053;8.56999969482422;0.16699994;0.49699998;0.187076106667519;2.64517116518883;0.431918038476066
1.47000002861023;3.83464026451111;30;-0.482409685850143;4.03972053527832;4.85667085647583;-0.552419662475586;4.6399998664856;0.15359998;0.15359998;0.132697701454163;0.481786924940192;-1.4076050551729
8.81999969482422;2.6135950088501;57;-0.435387641191482;3.46519780158997;3.80484819412231;-1.39748764038086;7.5;0.019800007;0.65600002;0.019268199801445;-0.33922258976654;-1.52894873543025
9.71000003814697;3.34413719177246;70;0.582731008529663;4.60404109954834;4.45916318893433;0.626469671726227;8.21000003814697;0.078199983;0.23759997;0.0489116013050079;2.19349183860694;-1.10198202141331
8.23999977111816;2.7338171005249;59;-0.0432377345860004;3.6159725189209;3.75669693946838;0.57616925239563;6.07000017166138;0.184591;0.37515497;0.0762839019298553;0.539056055494199;-1.16750121338034
9.11999988555908;3.33110594749451;68;1.24493896961212;4.37327194213867;5.24373388290405;0.618188142776489;6.42999982833862;0.35920006;0.35920006;0.396160095930099;1.65759884690874;0.738639928211291
9.40999984741211;2.42964506149292;65;0.228249981999397;3.40864872932434;4.08005142211914;1.04112267494202;7.1399998664856;0.06391269;0.32159501;0.323343008756638;1.05108075705918;-0.997190638816231
6.17999982833862;3.0690553188324;60;-0.932404458522797;3.58522033691406;3.87701869010925;0.319024264812469;6.42999982833862;0.39965063;0.62227798;0.790525078773499;-0.983539068576234;0.979556602978701
9.71000003814697;4.56769037246704;79;2.39125537872314;6.3984694480896;5.50772476196289;0.905157089233398;9.64000034332275;0.12754393;0.12754399;0.104946501553059;4.55790103559921;0.153756509071427
7.65000009536743;1.7980614900589;53;-0.833599328994751;3.50260758399963;3.89132356643677;0.238076269626617;5.3600001335144;0;0.38679999;0.0394729003310204;0.144961765133534;-1.91902041817343
7.05999994277954;2.94605088233948;39;-0.658145010471344;3.10710597038269;3.35450196266174;-0.60478550195694;4.6399998664856;0.48000002;0.65499997;0.130811601877212;-1.51546371400608;-0.306385919842528
4.40999984741211;3.00514197349548;38;-0.607123672962189;3.54656791687012;4.06801557540894;-1.5374356508255;3.5699999332428;0.56155014;0.76026601;0.807323276996613;-2.37489644917705;1.48442699051141
8.81999969482422;4.10500955581665;75;0.979861915111542;4.98437070846558;5.1933856010437;0.597156703472137;7.1399998664856;0.49195296;0.51104999;0.494427710771561;1.49647562509122;1.69780719221272
9.71000003814697;5.06306648254395;80;2.22157979011536;6.49126052856445;6.45136260986328;1.38084411621094;9.64000034332275;0.13150001;0.13150001;0.141207501292229;5.0476808342595;0.571866758731319
8.52999973297119;3.6744339466095;71;1.42185401916504;5.35188293457031;5.73002243041992;0.550286531448364;7.1399998664856;0.25056601;0.27207398;0.122098103165626;2.8849024946611;0.265389787542072
4.11999988555908;3.03263902664185;33;-0.551935911178589;4.27752780914307;4.87282085418701;0.307101875543594;2.21000003814697;0.38211584;0.85749996;0.78208327293396;-1.09827363540483;1.81606532819761
6.17999982833862;3.35511898994446;59;0.250530987977982;4.08985090255737;3.07086992263794;-0.674210727214813;3.21000003814697;0.40379506;0.49012578;0.474851995706558;-1.104345623199;0.0954568460033064
3.24000000953674;4.3433837890625;33;-0.642585694789886;4.67394590377808;4.8640398979187;0.0014255648711696;3.9300000667572;0.54805905;0.76407897;0.807631373405457;-0.895985267678203;2.2378669455055
9.11999988555908;4.47591066360474;69;1.78272426128387;5.81533145904541;5.83248662948608;0.774780929088593;8.21000003814697;0.090012074;0.094923019;0.164230599999428;3.89339263283957;-0.150186151233847
6.76000022888184;2.97134852409363;61;-0.103126361966133;3.80292224884033;3.86230659484863;0.106876455247402;5;0.38779819;0.84605002;0.673087894916534;-0.999936703166643;1.31052479399585
9.40999984741211;2.52658247947693;59;-0.254630774259567;3.11262059211731;4.1724796295166;-0.218257963657379;5.71000003814697;0.050151527;0.058666945;0.0299514997750521;0.546131493118241;-2.40842941816985
7.34999990463257;2.73724246025085;54;-0.615639567375183;3.82334709167481;3.72514867782593;-0.655773758888245;6.42999982833862;0.4928;0.4928;0.458592712879181;-0.870053418162435;0.355928600537805
2.94000005722046;3.26844906806946;30;-1.07287275791168;3.29278707504273;3.20851302146912;-1.28102290630341;0.430000007152557;0.48971999;0.66910005;0.772521615028381;-3.25257004371669;0.603218181113376
7.05999994277954;2.28517413139343;57;-0.750784993171692;3.75477910041809;3.62025451660156;-0.481384366750717;5.3600001335144;0.46008307;0.61956298;0.0688036009669304;-0.88876275198703;-0.249728297537887
6.46999979019165;2.51876640319824;41;-0.94005012512207;3.76938533782959;3.60593342781067;-0.40682852268219;5.71000003814697;0.16701102;0.18501103;0.0552890002727509;-0.0682079288338531;-1.92097307732901
8.23999977111816;2.60816526412964;61;0.277985870838165;3.57262969017029;3.81904530525208;0.665253758430481;6.07000017166138;0.18496782;0.18642402;0.0296652000397444;0.977483418360315;-1.53181538100673
9.40999984741211;2.76066565513611;59;-0.564926862716675;3.75551629066467;4.38154315948486;-1.25199818611145;7.5;0.66651762;0.81098861;0.806904911994934;-1.5207318546623;2.16825154696676
7.65000009536743;3.79493737220764;54;-0.65644234418869;3.61176657676697;4.05603837966919;-0.575040340423584;7.5;0.52245378;0.76578385;0.767998814582825;-1.23546753034897;1.56089757388554
1.75999999046326;3.62549161911011;16;-0.817538440227509;3.96876668930054;4.58678674697876;-1.32778823375702;2.85999989509583;0.54169875;0.6688;0.746222913265228;-1.94485708012325;1.3975559542769
10;4.07861089706421;69;1.44690263271332;5.41317462921143;5.78447151184082;0.922241568565369;7.8600001335144;0.15690237;0.17099994;0.0312421005219221;3.5108497872767;-0.234125815553114
5.59000015258789;3.53664422035217;64;0.830146729946136;4.98127937316895;5.28300762176514;-1.06880271434784;7.5;0.24571133;0.52553296;0.552473604679108;1.03717365629822;0.921359692543544
8.52999973297119;2.49495029449463;57;-0.0276681166142225;3.63513326644898;4.2847056388855;0.513671636581421;6.42999982833862;0.039599955;0.039599955;0.114682301878929;1.29786406304017;-1.97706977668183
3.8199999332428;2.7508852481842;34;-0.856443822383881;3.53692269325256;3.23797917366028;-1.25646567344666;1.78999996185303;0.55745065;0.78380001;0.784202992916107;-3.00867879609156;1.18541269274358
9.11999988555908;2.54755663871765;67;-0.362436473369598;3.61429905891419;4.18713045120239;0.106734983623028;6.78999996185303;0.026942909;0.16640192;0.109804600477219;0.870625140127522;-1.92157883971143
9.40999984741211;4.80676746368408;60;1.61405766010284;5.74997186660767;5.7900595664978;0.923640727996826;8.21000003814697;0.011963964;0.011963964;0.0177715998142958;4.13639416022221;-0.818962480835185
4.40999984741211;2.77023124694824;36;-0.88597047328949;3.86069011688232;4.07974052429199;-0.380096048116684;2.14000010490417;0.61974317;0.66435897;0.662089705467224;-1.96103732662399;1.38217472962845
3.52999997138977;3.54370999336243;39;0.0690692067146301;4.3380274772644;5.2803201675415;-0.520845532417297;3.9300000667572;0.049174964;0.509175;0.039555799216032;0.700040777190534;-0.884817627272903
5.28999996185303;2.47579836845398;54;-1.0939861536026;3.55594968795776;3.57468938827515;-1.31600034236908;4.28999996185303;0.60106391;0.85204399;0.886015713214874;-2.77979294176119;1.7278477889442
8.52999973297119;2.80284929275513;55;0.463426113128662;4.05662727355957;4.66383934020996;0.237904340028763;8.21000003814697;0.003995955;0.003995955;0.002113200025633;2.21117123371796;-2.01131160955645
3.52999997138977;2.70556449890137;46;-0.161438480019569;4.01694107055664;5.14597988128662;0.176302179694176;3.9300000667572;0.53963643;0.70840001;0.344435691833496;-0.311465780634009;1.29880613144425
5.28999996185303;2.19715905189514;33;-1.09071862697601;2.75710868835449;2.40125966072083;-0.895671367645264;2.21000003814697;0.62380409;0.67935801;0.594928920269012;-3.34371933514453;0.386785272792518
1.17999994754791;3.50589108467102;26;-1.04170250892639;4.05412197113037;3.92308497428894;0.033061508089304;3.21000003814697;0.019900024;0.48109996;0.638206601142883;-0.792546956860024;-0.58880978225267
5.59000015258789;1.97054851055145;54;-0.867037832736969;3.16981029510498;4.29400300979614;-1.65996909141541;1.78999996185303;0.19451237;0.77990001;0.131222501397133;-1.97406319455224;-0.821898687789819
7.05999994277954;2.49392104148865;51;0.105559706687927;3.08761930465698;3.27741885185242;0.252654612064362;5.71000003814697;0.057477832;0.25499994;0.254345387220383;0.116839460405658;-1.75780570096126
9.11999988555908;3.09809756278992;68;0.153845235705376;3.98972773551941;4.23952150344849;0.440551400184631;5.3600001335144;0.44054979;0.58504999;0.579513907432556;-0.140374171919767;1.06175700502437
5.59000015258789;4.03193378448486;41;-0.586680471897125;4.41434383392334;4.37137699127197;-0.47547110915184;0.790000021457672;0.64368719;0.89918202;0.903781473636627;-2.24573705165463;2.57034458847998
5.59000015258789;3.44376611709595;11;-1.40164697170258;3.6777400970459;3.74336194992065;-1.5442578792572;5.71000003814697;0.12734568;0.15109998;0.0757886990904808;-0.662734590219565;-2.28949179961841
9.11999988555908;3.12920236587524;65;0.312483876943588;4.01168966293335;4.29413938522339;0.745716571807861;5.71000003814697;0.25912309;0.33763903;0.321913808584213;0.838284161236763;-0.255007542855169
4.71000003814697;2.8624529838562;32;-0.566376507282257;3.05705714225769;2.58419108390808;-0.582138240337372;2.14000010490417;0.19151479;0.86148202;0.020431999117136;-2.05122247735816;-1.17986560244029
5.88000011444092;2.67501854896545;55;-0.442492783069611;3.78367853164673;3.92123746871948;0.0034546814858913;5.71000003814697;0.29377949;0.82889998;0.60232549905777;-0.877261580738335;0.849760929398854
5.88000011444092;4.13314628601074;36;0.297329366207123;4.96543645858765;5.37220907211304;-0.00714454613626;7.8600001335144;0.56428242;0.59562993;0.596952199935913;0.870304088205408;2.09330969449722
6.46999979019165;2.75394868850708;56;-0.78509396314621;3.51621055603027;3.60281658172607;-2.02069544792175;3.5699999332428;0.59008026;0.75435102;0.838757991790771;-2.89838530506352;1.36321383472946
5;2.09865927696228;36;-0.725639998912811;3.1434543132782;3.43414568901062;-1.12958943843842;4.28999996185303;0.2719;0.62450004;0.325965285301208;-1.68549708383591;-0.65773976726834
9.71000003814697;3.20787954330444;66;0.390894174575806;4.42410945892334;5.1744909286499;0.961830198764801;8.21000003814697;0.44847172;0.631531;0.454672187566757;1.26562188974031;1.54034393724298
7.34999990463257;3.00094699859619;43;-0.40952530503273;3.80140256881714;4.21558380126953;-0.682269215583801;7.1399998664856;0.433779;0.54177892;0.151118993759155;-0.214469915797797;-0.0633935228857392
8.23999977111816;2.34871387481689;50;-0.52060067653656;3.25123143196106;3.43327713012695;0.467799514532089;5.71000003814697;0.22706115;0.27177495;0.373427897691727;-0.243640838065048;-1.04009079132901
7.94000005722046;2.46311783790588;60;-0.598627507686615;3.39909958839417;3.33433365821838;0.0202724765986204;5;0.40067929;0.51030099;0.553322374820709;-1.16717371048981;0.125372681552722
4.40999984741211;3.59629559516907;33;-0.439782321453094;3.96060967445373;4.60848331451416;-0.46230161190033;4.6399998664856;0.36023831;0.47869998;0.468344002962112;-0.466305500235362;0.290460520152212
4.11999988555908;2.92785787582398;52;-0.577031195163727;3.24982118606567;3.53957796096802;0.339260756969452;4.28999996185303;0.28533596;0.76528198;0.812497198581696;-1.5183922553361;0.791648813084695
4.11999988555908;4.4558219909668;35;0.0796274393796921;5.37932062149048;5.48791742324829;0.450662404298782;3.9300000667572;0.40397727;0.43901998;0.356743097305298;1.05984493326698;1.0173776233974
8.23999977111816;2.81076574325561;50;0.292333483695984;4.03499603271484;5.07726669311523;0.938646912574768;5;0.5892874;0.72440803;0.700548827648163;-0.00661323483103876;2.28834932532807
5.59000015258789;3.00098419189453;47;-0.828004717826843;3.21279907226562;3.51147413253784;-1.37296307086945;4.28999996185303;0.54241908;0.676678;0.716687023639679;-2.45045510064051;0.857289707417061
9.40999984741211;5.1752462387085;73;2.12877678871155;6.34975385665894;6.03409957885742;1.16966032981873;8.93000030517578;0.076799989;0.076800048;0.514293313026428;4.37543092537687;0.741482414867001
10;5.41026067733765;77;2.32085728645325;6.63225793838501;6.11535692214966;1.36270034313202;9.28999996185303;0.36346596;0.36346596;0.165653601288795;4.42331804908707;1.64521315746722
7.34999990463257;2.66472125053406;47;-0.777202665805817;3.56284809112549;3.32744026184082;-0.367625147104263;4.3600001335144;0.095000029;0.40180004;0.0473181009292603;-0.570259165082629;-1.86103447343124
3.52999997138977;2.45144438743591;34;-1.14629876613617;3.52681803703308;3.37122941017151;-2.05749464035034;3.21000003814697;0.66037321;0.80480003;0.850346267223358;-3.36411035221874;1.53020503997333
10;4.89310693740845;77;2.2436728477478;6.20732450485229;5.93074560165405;1.30753004550934;9.64000034332275;0.097500026;0.097500026;0.0673454031348228;4.83991544776306;0.0443048925990823
5.28999996185303;2.36539220809936;43;-1.06194913387299;3.52274799346924;3.46885371208191;-2.68628096580505;5.3600001335144;0.28949666;0.53209996;0.719037115573883;-2.36512566348476;-0.2304971210238
8.81999969482422;2.64616203308106;47;-0.385716855525971;3.99249339103699;4.89140605926514;-0.162539839744568;6.42999982833862;0.16789997;0.50669998;0.387315392494202;0.354222938295074;-0.138365190976089
8.23999977111816;2.33728241920471;54;-0.84061062335968;3.23985385894775;2.99974608421326;-0.827173054218292;5.3600001335144;0.039200008;0.1322;0.597500801086426;-0.986782100462251;-1.80905187362615
8.23999977111816;2.93767833709717;60;-0.395843267440796;3.62166476249695;3.77395534515381;-0.871903121471405;5;0.50590003;0.63789999;0.335816890001297;-1.24604286067286;0.381236571080372
9.11999988555908;2.83243536949158;46;-0.587282299995422;3.66524767875671;4.1013765335083;-1.16435170173645;5.3600001335144;0.11605942;0.16075397;0.835952520370483;-0.716286048525515;-0.686138847110758
9.11999988555908;3.2950587272644;64;0.584751904010773;4.16553592681885;4.36445474624634;1.02869367599487;6.42999982833862;0.040702939;0.04725498;0.0468132011592388;2.08697230712708;-1.71581550262807
9.40999984741211;3.03779792785644;63;0.925270140171051;4.46713495254517;4.81323719024658;0.757762610912323;6.42999982833862;0.039599955;0.039599955;0.0197804998606443;2.46477820902083;-1.53930219237884
8.23999977111816;2.37950778007507;59;-0.257870405912399;3.19485259056091;3.8506383895874;0.0683018490672112;6.07000017166138;0.26496869;0.29976106;0.172327801585198;0.0108524049304591;-1.12985370058408
4.40999984741211;2.37992215156555;39;-1.01703691482544;3.35397100448608;2.79246950149536;-0.82843005657196;2.85999989509583;0.31079626;0.33299798;0.248519793152809;-1.74532391025914;-1.40941974967211
1.47000002861023;4.62122344970703;21;-0.0623590089380741;5.15764904022217;5.5742130279541;-0.451082170009613;2.85999989509583;0.4132641;0.55309999;0.0949183031916618;0.467056597931969;0.583075459558438
6.76000022888184;2.71718764305115;51;-0.292149811983109;3.66927456855774;4.07371997833252;-0.115986049175263;5.71000003814697;0.4020018;0.72749996;0.696083545684814;-0.928264925044526;1.13816623734542
5.28999996185303;2.7519850730896;50;-0.951817333698273;3.62594103813171;3.56140208244324;-0.280273526906967;2.21000003814697;0.53441548;0.76399696;0.763392627239227;-2.34914951606151;1.29902513282447
7.34999990463257;5.33703660964966;39;2.1545033454895;6.41237592697144;6.37764692306519;1.34129786491394;7.5;0.38786197;0.38786203;0.383518010377884;3.80324537680306;2.07147386693267
9.11999988555908;2.14722657203674;70;0.0667571648955345;3.39938688278198;4.08463954925537;1.07100224494934;7.5;0.29280591;0.331514;0.255123108625412;0.85519240801633;-0.484719043504524
1.47000002861023;2.95760798454285;26;-0.559310019016266;3.64985156059265;3.52050638198852;0.235153868794441;3.9300000667572;0.20966637;0.232737;0.237708494067192;-0.279869650424377;-1.34075370475317
8.81999969482422;2.6278715133667;66;0.813005149364471;4.17374658584595;4.41026878356934;0.915062427520752;7.5;0.16959161;0.23112303;0.220109194517136;1.8548169254424;-0.641545358989721
8.52999973297119;2.5676577091217;67;-0.16525088250637;4.28260231018066;5.40152597427368;-0.0209495611488819;8.21000003814697;0.53012216;0.87957501;0.865239977836609;-0.0737754508913007;2.73865507077562
3.24000000953674;2.49432468414307;23;-1.26981246471405;3.85117292404175;2.60282850265503;-0.790312469005585;1.28999996185303;0.14126861;0.36620003;0.447226792573929;-2.00208867944313;-1.45322782617222
9.40999984741211;3.3061683177948;70;1.04787576198578;4.49086380004883;4.84817218780518;-0.0127260545268655;7.5;0.26278663;0.50216198;0.413217812776566;1.3154882860748;0.59865731808012
3.8199999332428;2.55937123298645;23;-0.359871983528137;3.56984710693359;4.03667211532593;-0.420980453491211;2.85999989509583;0.14326531;0.27955002;0.172242105007172;-0.401977766041703;-1.50715184907802
10;5.33390378952026;77;2.30792307853699;6.21743059158325;5.90374946594238;1.16033554077148;9.64000034332275;0.18947107;0.18947107;0.19675600528717;4.48991787767718;0.683992325175742
9.40999984741211;4.9381799697876;77;2.15494227409363;6.36939096450806;6.43928241729736;1.39839863777161;9.28999996185303;0.41791302;0.57516503;0.544094979763031;3.75951149405073;2.84919565334076
0;2.81821274757385;15;-1.17292177677154;3.71393799781799;4.67887210845947;-2.69179630279541;0.360000014305115;0.23500001;0.58060002;0.18167020380497;-2.2576100074471;-0.966664642966622
1.47000002861023;3.67332172393799;34;-1.17593848705292;3.78282737731934;3.80864691734314;-1.17422568798065;0.790000021457672;0.49158466;0.51343405;0.54733681678772;-2.38292269194549;0.242890835275978
7.05999994277954;2.84963154792786;43;-0.343929380178451;3.93034696578979;3.72141408920288;-1.20876979827881;6.07000017166138;0.43137497;0.43137497;0.634443998336792;-1.00909690017983;0.368762602707994
8.23999977111816;2.56863903999329;56;-0.29190981388092;3.54174470901489;4.06531620025635;0.118107110261917;7.1399998664856;0.38048822;0.64691901;0.12512019276619;-0.0431208779898766;-0.0411932851192076
3.24000000953674;4.9712233543396;33;1.17615389823914;5.68018007278442;5.21770620346069;0.86833781003952;3.5699999332428;0.65023232;0.73730004;0.487368911504745;0.97007317661406;2.74741972121755
4.71000003814697;3.44557881355286;22;-0.145372614264488;4.01542091369629;4.25105905532837;-0.74212247133255;5;0.033383131;0.03945595;0.0124220000579953;0.727085017005576;-2.30462399097994
4.11999988555908;3.0385525226593;51;0.167224064469337;4.04422569274902;4.54475021362305;-1.19408869743347;6.78999996185303;0.29850399;0.29850399;0.221633896231651;0.3631807205339;-0.586772162734195
5.88000011444092;2.53302311897278;47;-0.981396377086639;3.64387583732605;4.0670051574707;-0.882396340370178;3.5699999332428;0.64673245;0.92969799;0.922679483890533;-2.61220412984796;2.29643459496517
7.05999994277954;2.48697423934936;44;-1.02938687801361;3.21961045265198;2.73109865188599;-0.102188862860203;4.6399998664856;0.25838727;0.41859996;0.474107712507248;-1.46204972510589;-0.909275720198167
7.94000005722046;2.98033952713013;53;0.0210867784917355;3.56754326820373;4.02474737167358;-0.445194572210312;4.6399998664856;0.43161219;0.53489995;0.50207108259201;-0.818144741205284;0.452936990132215
4.11999988555908;2.99606037139893;34;-0.586282908916473;3.82714796066284;4.0199179649353;-1.46468663215637;4.6399998664856;0;0.16379994;0.0236990004777908;-0.113194066305817;-2.45238471495775
9.11999988555908;4.24056148529053;70;1.63971447944641;5.88394355773926;6.20423936843872;0.411211788654327;7.5;0.1839385;0.32448739;0.0531692989170551;3.46928758135569;0.384134698041173
5.59000015258789;3.26948809623718;45;-0.802464246749878;3.51777839660644;3.60842967033386;0.0229270830750465;4.6399998664856;0.56413716;0.95257503;0.898263573646545;-2.12827322244513;2.08751407409186
8.52999973297119;3.22324562072754;70;1.3776513338089;4.99882555007935;4.98019123077393;0.632173895835876;7.5;0.27132064;0.49095702;0.251370668411255;2.13652212898809;0.656735698444738
4.40999984741211;2.78341269493103;56;-0.519974887371063;4.12290287017822;4.29729700088501;-0.586723923683167;3.21000003814697;0.35397166;0.70383298;0.722777187824249;-1.31660012557171;1.03573484991129
10;3.97917580604553;69;1.31913638114929;4.95962238311768;5.0054030418396;0.710505604743958;8.93000030517578;0;0.21759999;0.0817222967743874;3.12286725758995;-0.873441513038915
5.88000011444092;1.86367571353912;24;-1.2431275844574;2.95960187911987;1.79213309288025;-1.00396287441254;4.28999996185303;0.019675016;0.483275;0.0685800984501839;-1.94035330606534;-2.67219151589496
1.17999994754791;2.12931776046753;22;-1.2307413816452;3.00453567504883;3.31855130195618;-2.41025185585022;1.42999994754791;0.078400016;0.078400016;0.0079816998913884;-1.93769296649973;-3.20200351675761
7.34999990463257;3.03368425369263;43;-0.357603788375854;4.01023197174072;4.46904516220093;0.605992555618286;5.3600001335144;0.18851203;0.72580004;0.873408317565918;-0.344010705393922;1.15317797736693
